LeftGazeOrigin, LefGazeDirection, RightGazeOrigin, RightGazeDirection, CombinedGazeOrigin, CombinedGazeDirection
(33.47, 2.81, -41.59),(0.06, -0.02, 1.00), (-30.68, 1.57, -40.36), (0.11, -0.05, 0.99), (33.44, 2.81, -41.59), (0.06, -0.02, 1.00)
(33.44, 2.91, -41.88),(0.04, -0.02, 1.00), (-30.74, 1.48, -40.07), (0.10, -0.05, 0.99), (19.29, 2.60, -41.48), (0.06, -0.03, 1.00)
(33.44, 2.92, -41.90),(0.04, -0.02, 1.00), (-30.74, 1.48, -40.07), (0.10, -0.05, 0.99), (-14.55, 1.84, -40.53), (0.09, -0.04, 1.00)
(33.45, 2.92, -41.88),(0.04, -0.02, 1.00), (-30.73, 1.56, -40.38), (0.10, -0.05, 0.99), (27.30, 2.79, -41.74), (0.05, -0.02, 1.00)
(33.46, 3.05, -42.09),(0.03, 0.00, 1.00), (-30.71, 1.80, -40.81), (0.07, -0.02, 1.00), (33.43, 3.05, -42.09), (0.03, 0.00, 1.00)
(33.42, 3.12, -42.21),(0.03, 0.00, 1.00), (-30.75, 1.84, -40.79), (0.07, -0.02, 1.00), (31.35, 3.08, -42.16), (0.03, 0.00, 1.00)
(33.35, 3.10, -42.07),(0.03, 0.01, 1.00), (-30.83, 1.91, -40.87), (0.07, -0.03, 1.00), (28.13, 3.00, -41.97), (0.03, 0.00, 1.00)
(33.30, 3.15, -42.25),(0.02, 0.01, 1.00), (-30.92, 1.78, -40.47), (0.06, -0.02, 1.00), (9.15, 2.63, -41.58), (0.03, 0.00, 1.00)
(33.28, 3.16, -42.25),(0.02, 0.00, 1.00), (-30.95, 1.72, -40.34), (0.06, -0.02, 1.00), (31.41, 3.12, -42.20), (0.02, 0.00, 1.00)
(33.26, 3.29, -42.48),(0.01, 0.02, 1.00), (-30.95, 1.81, -40.41), (0.06, -0.02, 1.00), (6.42, 2.67, -41.61), (0.03, 0.00, 1.00)
(33.13, 3.41, -42.17),(0.01, 0.06, 1.00), (-30.98, 2.21, -40.70), (0.05, 0.02, 1.00), (-5.75, 2.68, -41.28), (0.04, 0.04, 1.00)
(33.19, 3.47, -42.41),(0.02, 0.06, 1.00), (-30.96, 2.13, -40.54), (0.06, 0.03, 1.00), (4.70, 2.87, -41.58), (0.04, 0.04, 1.00)
(33.24, 3.45, -42.38),(0.01, 0.05, 1.00), (-30.95, 2.10, -40.44), (0.05, 0.03, 1.00), (0.75, 2.77, -41.40), (0.03, 0.04, 1.00)
(33.30, 3.55, -42.73),(0.02, 0.06, 1.00), (-30.91, 2.03, -40.25), (0.06, 0.03, 1.00), (-17.71, 2.34, -40.76), (0.05, 0.04, 1.00)
(33.31, 3.38, -42.27),(0.03, 0.06, 1.00), (-30.90, 1.94, -40.08), (0.06, 0.03, 1.00), (-25.57, 2.06, -40.26), (0.06, 0.04, 1.00)
(33.31, 3.36, -42.32),(0.02, 0.06, 1.00), (-30.92, 1.86, -39.97), (0.07, 0.04, 1.00), (-21.50, 2.08, -40.31), (0.06, 0.04, 1.00)
(33.13, 3.44, -42.31),(0.02, 0.06, 1.00), (-31.13, 2.21, -40.84), (0.06, 0.03, 1.00), (29.28, 3.36, -42.22), (0.02, 0.06, 1.00)
(31.96, 3.29, -41.73),(-0.14, 0.07, 0.99), (-32.38, 2.03, -40.43), (-0.08, 0.00, 1.00), (31.91, 3.29, -41.72), (-0.14, 0.07, 0.99)
(31.45, 2.70, -42.37),(0.00, 0.00, 0.00), (-33.10, 2.07, -40.53), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(31.45, 2.70, -42.37),(0.00, 0.00, 0.00), (-33.10, 2.07, -40.53), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(30.83, 3.18, -42.50),(0.00, 0.00, 0.00), (-33.49, 1.77, -40.72), (0.00, 0.00, 0.00), (-1.00, -1.00, -1.00), (-1.00, -1.00, -1.00)
(31.04, 3.01, -42.47),(-0.30, -0.04, 0.95), (-33.28, 1.62, -40.73), (-0.25, -0.07, 0.97), (-31.96, 1.65, -40.76), (-0.25, -0.07, 0.97)
(31.35, 2.99, -42.41),(-0.27, -0.04, 0.96), (-33.00, 1.61, -40.64), (-0.22, -0.06, 0.97), (-9.41, 2.11, -41.29), (-0.24, -0.06, 0.97)
(31.52, 2.94, -42.36),(-0.18, -0.05, 0.98), (-32.81, 1.53, -40.59), (-0.19, -0.07, 0.98), (-13.72, 1.95, -41.12), (-0.18, -0.07, 0.98)
(31.65, 2.87, -42.22),(-0.20, -0.03, 0.98), (-32.70, 1.51, -40.55), (-0.15, -0.07, 0.99), (-17.97, 1.82, -40.93), (-0.16, -0.06, 0.99)
(31.84, 2.53, -40.92),(-0.19, -0.05, 0.98), (-32.51, 1.55, -40.37), (-0.10, -0.07, 0.99), (-32.51, 1.55, -40.37), (-0.10, -0.07, 0.99)
(32.05, 2.74, -41.48),(-0.15, -0.06, 0.99), (-32.28, 0.92, -38.51), (-0.09, -0.06, 0.99), (30.08, 2.68, -41.39), (-0.15, -0.06, 0.99)
(32.27, 2.76, -41.80),(-0.11, -0.06, 0.99), (-32.04, 1.28, -39.78), (-0.07, -0.09, 0.99), (32.02, 2.75, -41.79), (-0.11, -0.06, 0.99)
(32.48, 2.88, -42.37),(-0.10, -0.06, 0.99), (-31.80, 1.17, -39.66), (-0.04, -0.09, 0.99), (3.58, 2.11, -41.15), (-0.08, -0.08, 0.99)
(32.62, 2.86, -42.31),(-0.08, -0.06, 0.99), (-31.65, 1.22, -39.89), (-0.03, -0.09, 1.00), (-27.38, 1.33, -40.05), (-0.04, -0.09, 1.00)
(32.79, 2.91, -42.53),(-0.06, -0.06, 1.00), (-31.46, 1.23, -39.99), (-0.01, -0.09, 1.00), (4.50, 2.17, -41.41), (-0.04, -0.07, 1.00)
(32.91, 2.88, -42.45),(-0.05, -0.06, 1.00), (-31.32, 1.34, -40.06), (0.00, -0.08, 1.00), (17.73, 2.52, -41.88), (-0.04, -0.06, 1.00)
(32.96, 3.00, -42.65),(-0.04, -0.06, 1.00), (-31.27, 1.48, -40.44), (0.01, -0.08, 1.00), (31.53, 2.96, -42.60), (-0.04, -0.06, 1.00)
(32.98, 3.11, -42.59),(-0.03, -0.04, 1.00), (-31.26, 1.61, -40.54), (0.02, -0.07, 1.00), (21.78, 2.85, -42.23), (-0.02, -0.05, 1.00)
(32.79, 2.97, -42.21),(-0.03, -0.04, 1.00), (-31.40, 1.62, -40.58), (0.01, -0.08, 1.00), (26.18, 2.83, -42.04), (-0.03, -0.04, 1.00)
(31.70, 2.71, -42.38),(-0.18, -0.11, 0.98), (-32.29, 1.11, -40.29), (-0.14, -0.12, 0.98), (22.63, 2.48, -42.09), (-0.18, -0.11, 0.98)
(31.83, 2.66, -42.20),(-0.18, -0.10, 0.98), (-32.27, 1.12, -40.26), (-0.12, -0.12, 0.99), (17.76, 2.32, -41.77), (-0.17, -0.11, 0.98)
(31.93, 2.49, -41.64),(-0.16, -0.11, 0.98), (-32.21, 1.10, -40.18), (-0.10, -0.12, 0.99), (-31.30, 1.12, -40.21), (-0.10, -0.12, 0.99)
(31.99, 2.59, -42.00),(-0.15, -0.10, 0.98), (-32.18, 1.06, -40.17), (-0.09, -0.12, 0.99), (-32.12, 1.06, -40.17), (-0.09, -0.12, 0.99)
(32.05, 2.63, -42.12),(-0.14, -0.11, 0.98), (-32.15, 1.00, -40.01), (-0.08, -0.12, 0.99), (-31.94, 1.01, -40.02), (-0.08, -0.12, 0.99)
(32.09, 2.62, -42.09),(-0.14, -0.12, 0.98), (-32.11, 1.00, -39.99), (-0.07, -0.12, 0.99), (-24.25, 1.20, -40.25), (-0.08, -0.12, 0.99)
(32.13, 2.70, -42.15),(-0.14, -0.10, 0.98), (-32.06, 0.83, -39.23), (-0.07, -0.12, 0.99), (-6.40, 1.58, -40.40), (-0.10, -0.11, 0.99)
(32.16, 2.70, -42.13),(-0.13, -0.09, 0.99), (-32.02, 0.74, -38.97), (-0.08, -0.11, 0.99), (32.15, 2.70, -42.13), (-0.13, -0.09, 0.99)
(32.20, 2.64, -41.83),(-0.12, -0.08, 0.99), (-32.01, 0.76, -39.00), (-0.07, -0.10, 0.99), (11.89, 2.04, -40.93), (-0.10, -0.08, 0.99)
(32.07, 3.03, -41.56),(-0.12, -0.01, 0.99), (-31.95, 1.60, -39.80), (-0.07, -0.03, 1.00), (31.24, 3.02, -41.54), (-0.12, -0.01, 0.99)
(32.15, 3.15, -41.91),(-0.12, -0.01, 0.99), (-31.94, 1.55, -39.67), (-0.06, -0.02, 1.00), (22.34, 2.90, -41.56), (-0.11, -0.02, 0.99)
(32.20, 3.12, -41.77),(-0.11, -0.02, 0.99), (-31.95, 1.58, -39.74), (-0.06, -0.03, 1.00), (-10.77, 2.08, -40.41), (-0.08, -0.02, 1.00)
(32.25, 3.16, -41.90),(-0.11, -0.02, 0.99), (-31.92, 1.51, -39.58), (-0.06, -0.02, 1.00), (-26.62, 1.65, -39.77), (-0.06, -0.02, 1.00)
(32.30, 3.31, -42.36),(-0.11, -0.02, 0.99), (-31.90, 1.52, -39.68), (-0.05, -0.02, 1.00), (-31.68, 1.53, -39.69), (-0.05, -0.02, 1.00)
(32.31, 3.33, -42.42),(-0.11, -0.03, 0.99), (-31.90, 1.53, -39.74), (-0.05, -0.02, 1.00), (-31.10, 1.55, -39.77), (-0.05, -0.02, 1.00)
(32.31, 3.32, -42.38),(-0.11, -0.03, 0.99), (-31.89, 1.53, -39.75), (-0.05, -0.03, 1.00), (-8.81, 2.17, -40.70), (-0.07, -0.03, 1.00)
(32.32, 3.31, -42.36),(-0.10, -0.03, 0.99), (-31.89, 1.53, -39.76), (-0.05, -0.03, 1.00), (-10.85, 2.12, -40.62), (-0.07, -0.03, 1.00)
(32.32, 3.25, -42.23),(-0.10, -0.03, 0.99), (-31.88, 1.55, -39.82), (-0.05, -0.04, 1.00), (-15.60, 1.98, -40.43), (-0.06, -0.03, 1.00)
(32.34, 3.16, -42.00),(-0.10, -0.02, 0.99), (-31.87, 1.64, -40.19), (-0.04, -0.04, 1.00), (5.29, 2.52, -41.24), (-0.08, -0.03, 1.00)
(32.87, 3.27, -42.42),(-0.03, -0.03, 1.00), (-31.28, 1.72, -40.40), (0.01, -0.04, 1.00), (14.33, 2.82, -41.83), (-0.02, -0.03, 1.00)
(33.55, 3.13, -42.13),(0.07, -0.02, 1.00), (-30.47, 1.69, -40.39), (0.13, -0.06, 0.99), (25.64, 2.96, -41.91), (0.08, -0.02, 1.00)
(33.55, 3.07, -42.08),(0.07, -0.03, 1.00), (-30.52, 1.47, -39.93), (0.13, -0.06, 0.99), (33.29, 3.07, -42.08), (0.07, -0.03, 1.00)
(33.50, 3.07, -42.13),(0.06, -0.02, 1.00), (-30.58, 1.65, -40.46), (0.12, -0.06, 0.99), (32.26, 3.05, -42.09), (0.06, -0.02, 1.00)
(33.45, 3.09, -42.08),(0.05, -0.02, 1.00), (-30.66, 1.83, -40.91), (0.09, -0.04, 0.99), (33.24, 3.09, -42.08), (0.05, -0.02, 1.00)
(33.33, 3.16, -42.05),(0.04, 0.01, 1.00), (-30.80, 1.94, -41.05), (0.08, -0.04, 1.00), (33.15, 3.15, -42.05), (0.04, 0.01, 1.00)
(33.19, 3.17, -42.13),(0.02, 0.00, 1.00), (-30.96, 1.85, -40.75), (0.07, -0.03, 1.00), (32.02, 3.15, -42.10), (0.02, 0.00, 1.00)
(33.10, 3.23, -42.23),(0.01, 0.00, 1.00), (-31.05, 1.91, -40.78), (0.06, -0.03, 1.00), (15.36, 2.86, -41.83), (0.02, -0.01, 1.00)
(33.04, 3.11, -41.95),(0.00, 0.00, 1.00), (-31.13, 1.77, -40.42), (0.05, -0.03, 1.00), (31.15, 3.07, -41.91), (0.00, 0.00, 1.00)
(33.05, 2.93, -42.02),(0.01, -0.03, 1.00), (-31.03, 1.57, -40.50), (0.07, -0.08, 0.99), (-8.32, 2.06, -41.04), (0.05, -0.06, 1.00)
(33.05, 2.99, -42.23),(0.00, -0.04, 1.00), (-31.08, 1.61, -40.77), (0.05, -0.07, 1.00), (-6.02, 2.15, -41.34), (0.03, -0.06, 1.00)
(33.01, 3.13, -42.70),(-0.01, -0.04, 1.00), (-31.16, 1.54, -40.60), (0.06, -0.07, 1.00), (-29.73, 1.57, -40.64), (0.06, -0.07, 1.00)
(32.94, 2.90, -42.11),(0.00, -0.04, 1.00), (-31.21, 1.42, -40.30), (0.04, -0.07, 1.00), (-22.50, 1.62, -40.54), (0.03, -0.07, 1.00)
(32.91, 2.78, -41.90),(-0.01, -0.04, 1.00), (-31.24, 1.65, -41.07), (0.04, -0.08, 1.00), (-26.68, 1.73, -41.13), (0.03, -0.08, 1.00)
(32.89, 2.84, -42.07),(-0.02, -0.04, 1.00), (-31.29, 1.35, -40.39), (0.03, -0.07, 1.00), (31.50, 2.80, -42.03), (-0.02, -0.04, 1.00)
(32.88, 2.99, -42.35),(-0.02, -0.03, 1.00), (-31.29, 1.36, -40.18), (0.03, -0.06, 1.00), (20.62, 2.68, -41.94), (-0.01, -0.04, 1.00)
(32.90, 3.03, -42.24),(-0.02, -0.03, 1.00), (-31.26, 1.36, -39.95), (0.02, -0.06, 1.00), (-5.70, 2.03, -40.86), (0.00, -0.05, 1.00)
(32.92, 3.00, -42.22),(-0.02, -0.03, 1.00), (-31.23, 1.31, -39.83), (0.02, -0.06, 1.00), (20.69, 2.68, -41.76), (-0.02, -0.03, 1.00)
(32.93, 3.01, -42.31),(-0.02, -0.03, 1.00), (-31.24, 1.39, -40.15), (0.03, -0.06, 1.00), (21.80, 2.73, -41.94), (-0.01, -0.03, 1.00)
(32.94, 3.04, -42.39),(-0.02, -0.03, 1.00), (-31.21, 1.38, -40.05), (0.02, -0.06, 1.00), (7.94, 2.39, -41.48), (-0.01, -0.04, 1.00)
(32.94, 3.07, -42.23),(-0.02, -0.03, 1.00), (-31.23, 1.59, -40.63), (0.02, -0.06, 1.00), (29.74, 2.99, -42.15), (-0.02, -0.03, 1.00)
(32.91, 2.99, -42.21),(-0.02, -0.03, 1.00), (-31.26, 1.49, -40.45), (0.03, -0.06, 1.00), (22.19, 2.74, -41.92), (-0.02, -0.03, 1.00)
(32.90, 3.03, -42.29),(-0.03, -0.03, 1.00), (-31.28, 1.56, -40.63), (0.03, -0.07, 1.00), (9.85, 2.50, -41.70), (-0.01, -0.04, 1.00)
(32.89, 3.07, -42.29),(-0.02, -0.03, 1.00), (-31.30, 1.82, -41.19), (0.03, -0.08, 1.00), (32.88, 3.07, -42.29), (-0.02, -0.03, 1.00)
(32.83, 3.08, -42.52),(-0.03, -0.03, 1.00), (-31.33, 1.55, -40.64), (0.02, -0.07, 1.00), (32.75, 3.08, -42.52), (-0.03, -0.03, 1.00)
(31.66, 2.70, -42.25),(-0.17, -0.08, 0.98), (-32.31, 1.16, -40.63), (-0.12, -0.10, 0.99), (31.04, 2.69, -42.23), (-0.17, -0.08, 0.98)
(31.68, 2.66, -42.14),(-0.17, -0.07, 0.98), (-32.38, 1.19, -40.62), (-0.12, -0.10, 0.99), (13.47, 2.24, -41.71), (-0.16, -0.08, 0.98)
(31.72, 2.56, -41.57),(-0.17, -0.07, 0.98), (-32.41, 1.27, -40.60), (-0.12, -0.10, 0.99), (-32.35, 1.28, -40.61), (-0.12, -0.10, 0.99)
(31.73, 2.53, -41.43),(-0.17, -0.07, 0.98), (-32.45, 1.28, -40.58), (-0.11, -0.10, 0.99), (-32.44, 1.28, -40.58), (-0.11, -0.10, 0.99)
(31.70, 2.43, -41.15),(-0.17, -0.06, 0.98), (-32.49, 1.28, -40.55), (-0.11, -0.10, 0.99), (-30.57, 1.31, -40.57), (-0.11, -0.10, 0.99)
(31.74, 2.43, -41.24),(-0.16, -0.08, 0.98), (-32.49, 1.16, -40.52), (-0.10, -0.10, 0.99), (-26.12, 1.29, -40.59), (-0.10, -0.10, 0.99)
(31.78, 2.49, -41.63),(-0.15, -0.08, 0.99), (-32.49, 1.08, -40.57), (-0.08, -0.12, 0.99), (-27.40, 1.19, -40.65), (-0.09, -0.12, 0.99)
(31.92, 2.61, -42.15),(-0.12, -0.11, 0.99), (-32.41, 0.99, -40.52), (-0.05, -0.13, 0.99), (-32.31, 0.99, -40.52), (-0.05, -0.13, 0.99)
(32.11, 2.55, -42.07),(-0.11, -0.11, 0.99), (-32.19, 0.63, -39.65), (-0.06, -0.13, 0.99), (-29.51, 0.71, -39.75), (-0.06, -0.13, 0.99)
(31.92, 2.64, -42.38),(-0.12, -0.10, 0.99), (-32.31, 0.68, -39.78), (-0.07, -0.13, 0.99), (31.90, 2.64, -42.38), (-0.12, -0.10, 0.99)
(31.06, 2.55, -41.99),(-0.25, -0.10, 0.96), (-32.99, 1.07, -40.59), (-0.21, -0.11, 0.97), (30.31, 2.53, -41.97), (-0.25, -0.10, 0.96)
(31.30, 2.51, -41.91),(-0.19, -0.11, 0.97), (-32.87, 1.05, -40.54), (-0.16, -0.13, 0.98), (-23.70, 1.26, -40.73), (-0.17, -0.13, 0.98)
(31.56, 2.24, -41.02),(-0.18, -0.09, 0.98), (-32.64, 1.12, -40.49), (-0.13, -0.13, 0.98), (-32.30, 1.12, -40.50), (-0.13, -0.13, 0.98)
(31.82, 2.41, -41.52),(-0.16, -0.10, 0.98), (-32.38, 1.02, -40.29), (-0.09, -0.14, 0.99), (-32.37, 1.02, -40.29), (-0.09, -0.14, 0.99)
(32.11, 2.84, -42.73),(-0.12, -0.11, 0.99), (-32.12, 0.95, -40.08), (-0.07, -0.12, 0.99), (-32.12, 0.95, -40.08), (-0.07, -0.12, 0.99)
(32.34, 2.72, -42.40),(-0.08, -0.08, 0.99), (-31.89, 0.86, -39.89), (-0.03, -0.11, 0.99), (-31.80, 0.86, -39.90), (-0.03, -0.11, 0.99)
(32.96, 2.89, -42.93),(-0.01, -0.08, 1.00), (-31.18, 1.06, -40.31), (0.03, -0.11, 0.99), (10.51, 2.25, -42.01), (0.00, -0.09, 1.00)
(33.40, 2.75, -42.70),(0.04, -0.07, 1.00), (-30.66, 1.07, -40.28), (0.10, -0.10, 0.99), (-5.07, 1.74, -41.25), (0.07, -0.09, 0.99)
(33.62, 2.74, -42.48),(0.07, -0.06, 1.00), (-30.44, 1.38, -41.01), (0.11, -0.10, 0.99), (19.34, 2.43, -42.15), (0.07, -0.07, 0.99)
(33.69, 3.10, -43.02),(0.07, -0.06, 1.00), (-30.41, 1.18, -39.94), (0.13, -0.09, 0.99), (19.63, 2.68, -42.35), (0.08, -0.07, 0.99)
(33.72, 2.92, -42.29),(0.09, -0.05, 0.99), (-30.39, 1.21, -39.97), (0.14, -0.07, 0.99), (28.19, 2.77, -42.09), (0.10, -0.05, 0.99)
(32.66, 3.06, -42.39),(-0.01, -0.03, 1.00), (-31.49, 1.39, -40.59), (0.03, -0.06, 1.00), (23.79, 2.83, -42.14), (0.00, -0.04, 1.00)
(30.86, 3.09, -42.49),(-0.23, -0.03, 0.97), (-33.16, 1.31, -40.59), (-0.19, -0.07, 0.98), (-28.06, 1.46, -40.74), (-0.19, -0.06, 0.98)
(29.94, 3.05, -42.74),(-0.32, -0.07, 0.94), (-34.04, 1.23, -40.87), (-0.28, -0.08, 0.96), (-33.98, 1.24, -40.87), (-0.28, -0.08, 0.96)
(30.30, 2.91, -42.64),(-0.28, -0.06, 0.96), (-33.83, 0.99, -40.80), (-0.23, -0.11, 0.97), (-5.56, 1.84, -41.61), (-0.25, -0.09, 0.96)
(31.03, 2.73, -42.49),(-0.22, -0.09, 0.97), (-33.16, 0.83, -40.66), (-0.18, -0.09, 0.98), (-20.14, 1.21, -41.03), (-0.19, -0.09, 0.98)
(31.81, 2.44, -41.67),(-0.17, -0.10, 0.98), (-32.37, 0.78, -40.03), (-0.11, -0.11, 0.99), (-32.37, 0.78, -40.03), (-0.11, -0.11, 0.99)
(32.41, 2.91, -42.68),(-0.11, -0.08, 0.99), (-31.76, 0.84, -39.57), (-0.06, -0.10, 0.99), (-12.18, 1.47, -40.52), (-0.08, -0.10, 0.99)
(32.74, 2.97, -42.70),(-0.09, -0.07, 0.99), (-31.42, 0.94, -39.89), (-0.03, -0.11, 0.99), (-29.26, 1.00, -39.98), (-0.03, -0.10, 0.99)
(32.83, 3.04, -42.66),(-0.07, -0.07, 1.00), (-31.33, 1.11, -40.14), (-0.02, -0.11, 0.99), (28.61, 2.92, -42.49), (-0.07, -0.07, 1.00)
(32.75, 3.21, -42.85),(-0.06, -0.07, 1.00), (-31.43, 1.28, -40.20), (-0.01, -0.10, 1.00), (6.12, 2.41, -41.75), (-0.04, -0.08, 1.00)
(32.62, 3.05, -42.33),(-0.06, -0.06, 1.00), (-31.55, 1.38, -40.59), (0.00, -0.10, 1.00), (6.04, 2.35, -41.61), (-0.04, -0.08, 1.00)
(32.55, 3.34, -42.94),(-0.06, -0.05, 1.00), (-31.62, 1.63, -40.95), (0.00, -0.08, 1.00), (27.75, 3.22, -42.79), (-0.05, -0.05, 1.00)
(32.48, 3.22, -42.29),(-0.05, -0.05, 1.00), (-31.67, 1.76, -41.04), (0.00, -0.09, 1.00), (-20.41, 2.01, -41.26), (-0.01, -0.08, 1.00)
(32.47, 3.25, -42.31),(-0.05, -0.05, 1.00), (-31.69, 1.78, -41.04), (0.00, -0.09, 1.00), (-31.25, 1.79, -41.05), (0.00, -0.09, 1.00)
(32.36, 3.13, -41.81),(-0.06, -0.05, 1.00), (-31.79, 1.61, -40.53), (-0.02, -0.09, 1.00), (-3.88, 2.27, -41.08), (-0.03, -0.07, 1.00)
(31.73, 3.36, -41.37),(-0.12, 0.02, 0.99), (-32.25, 1.73, -39.84), (-0.07, -0.02, 1.00), (-0.53, 2.54, -40.60), (-0.10, 0.00, 1.00)
(31.78, 3.31, -41.29),(-0.13, 0.02, 0.99), (-32.27, 1.83, -40.26), (-0.07, -0.02, 1.00), (-22.83, 2.05, -40.41), (-0.08, -0.01, 1.00)
(31.83, 3.27, -41.52),(-0.13, 0.02, 0.99), (-32.30, 1.60, -39.78), (-0.07, -0.02, 1.00), (26.84, 3.14, -41.38), (-0.12, 0.01, 0.99)
(31.89, 3.15, -41.39),(-0.12, 0.01, 0.99), (-32.28, 1.54, -39.65), (-0.07, -0.03, 1.00), (31.60, 3.14, -41.39), (-0.12, 0.01, 0.99)
(31.91, 3.06, -41.30),(-0.13, 0.02, 0.99), (-32.27, 1.57, -39.91), (-0.07, -0.03, 1.00), (1.48, 2.36, -40.64), (-0.10, -0.01, 0.99)
(31.89, 3.03, -41.28),(-0.13, 0.02, 0.99), (-32.29, 1.59, -40.02), (-0.08, -0.04, 1.00), (22.75, 2.83, -41.10), (-0.12, 0.01, 0.99)
(31.83, 2.95, -41.19),(-0.12, 0.01, 0.99), (-32.35, 1.69, -40.42), (-0.08, -0.04, 1.00), (17.69, 2.67, -41.02), (-0.11, 0.00, 0.99)
(31.78, 3.07, -41.54),(-0.14, 0.00, 0.99), (-32.42, 1.60, -40.07), (-0.09, -0.03, 1.00), (10.11, 2.57, -41.04), (-0.12, -0.01, 0.99)
(31.67, 2.65, -40.53),(-0.13, 0.00, 0.99), (-32.52, 1.39, -39.68), (-0.09, -0.03, 1.00), (-27.32, 1.49, -39.75), (-0.09, -0.02, 1.00)
(31.68, 2.80, -40.84),(-0.13, 0.02, 0.99), (-32.51, 1.54, -39.93), (-0.10, -0.03, 0.99), (-32.50, 1.54, -39.93), (-0.10, -0.03, 0.99)
(31.75, 3.02, -41.34),(-0.13, 0.00, 0.99), (-32.47, 1.63, -40.15), (-0.08, -0.04, 1.00), (-32.34, 1.64, -40.15), (-0.08, -0.04, 1.00)
(32.20, 3.55, -41.81),(-0.09, 0.05, 1.00), (-31.91, 2.38, -41.12), (-0.04, 0.00, 1.00), (30.56, 3.52, -41.79), (-0.09, 0.05, 1.00)
(32.31, 3.59, -41.80),(-0.08, 0.05, 1.00), (-31.80, 2.19, -40.54), (-0.02, 0.02, 1.00), (29.76, 3.53, -41.75), (-0.07, 0.05, 1.00)
(32.38, 3.57, -41.69),(-0.07, 0.04, 1.00), (-31.77, 2.29, -40.86), (-0.01, 0.02, 1.00), (14.44, 3.21, -41.46), (-0.06, 0.04, 1.00)
(32.38, 3.55, -41.66),(-0.07, 0.04, 1.00), (-31.79, 2.20, -40.58), (-0.01, 0.01, 1.00), (12.67, 3.14, -41.33), (-0.05, 0.03, 1.00)
(32.37, 3.56, -41.76),(-0.07, 0.04, 1.00), (-31.82, 2.25, -40.74), (-0.02, 0.00, 1.00), (14.91, 3.20, -41.48), (-0.06, 0.03, 1.00)
(32.36, 3.56, -41.64),(-0.08, 0.04, 1.00), (-31.83, 2.27, -40.71), (-0.02, 0.01, 1.00), (20.41, 3.32, -41.47), (-0.06, 0.04, 1.00)
(32.48, 3.73, -41.37),(-0.05, 0.09, 0.99), (-31.60, 2.64, -40.97), (0.00, 0.04, 1.00), (18.97, 3.50, -41.29), (-0.04, 0.08, 1.00)
(32.43, 3.75, -41.55),(-0.06, 0.09, 0.99), (-31.72, 2.61, -41.05), (0.00, 0.03, 1.00), (-1.34, 3.15, -41.28), (-0.03, 0.06, 1.00)
(32.35, 3.56, -41.08),(-0.05, 0.09, 0.99), (-31.81, 2.38, -40.44), (0.00, 0.04, 1.00), (22.25, 3.38, -40.98), (-0.04, 0.08, 1.00)
(32.33, 3.57, -41.12),(-0.05, 0.08, 1.00), (-31.87, 2.57, -41.04), (0.01, 0.04, 1.00), (8.71, 3.20, -41.09), (-0.03, 0.07, 1.00)
(32.43, 3.66, -41.46),(-0.04, 0.07, 1.00), (-31.79, 2.40, -40.66), (0.01, 0.04, 1.00), (29.63, 3.61, -41.43), (-0.04, 0.07, 1.00)
(32.59, 3.77, -41.70),(-0.03, 0.07, 1.00), (-31.63, 2.38, -40.62), (0.02, 0.03, 1.00), (6.78, 3.21, -41.27), (-0.01, 0.05, 1.00)
(32.69, 3.75, -41.51),(-0.03, 0.07, 1.00), (-31.52, 2.35, -40.40), (0.02, 0.03, 1.00), (24.53, 3.57, -41.37), (-0.02, 0.06, 1.00)
(32.73, 3.84, -41.75),(-0.03, 0.07, 1.00), (-31.48, 2.48, -40.70), (0.01, 0.02, 1.00), (9.17, 3.34, -41.36), (-0.01, 0.05, 1.00)
(32.67, 3.72, -41.30),(-0.02, 0.06, 1.00), (-31.52, 2.47, -40.58), (0.01, 0.02, 1.00), (-14.61, 2.80, -40.77), (0.00, 0.03, 1.00)
(32.61, 3.76, -41.52),(-0.02, 0.07, 1.00), (-31.59, 2.62, -41.03), (0.01, 0.03, 1.00), (-17.14, 2.87, -41.14), (0.01, 0.04, 1.00)
(32.56, 3.70, -41.33),(-0.03, 0.06, 1.00), (-31.64, 2.50, -40.67), (0.01, 0.02, 1.00), (15.13, 3.38, -41.15), (-0.02, 0.05, 1.00)
(32.34, 3.73, -41.34),(-0.04, 0.07, 1.00), (-31.85, 2.53, -40.83), (0.00, 0.02, 1.00), (-25.39, 2.65, -40.88), (0.00, 0.03, 1.00)
(31.74, 3.43, -40.35),(-0.13, 0.07, 0.99), (-32.38, 2.57, -40.96), (-0.08, 0.03, 1.00), (-31.81, 2.58, -40.96), (-0.08, 0.03, 1.00)
(31.82, 3.67, -41.07),(-0.09, 0.07, 0.99), (-32.32, 2.51, -40.82), (-0.06, 0.03, 1.00), (-27.00, 2.60, -40.84), (-0.06, 0.03, 1.00)
(31.94, 3.53, -40.66),(-0.10, 0.06, 0.99), (-32.22, 2.46, -40.76), (-0.04, 0.02, 1.00), (6.50, 3.11, -40.70), (-0.07, 0.05, 1.00)
